CustomerID,Recency,Frequency,Monetary,CustLocation
C1025136,119,1,839.0,DELHI
C1025185,87,1,100.0,DELHI
C1025253,245,1,1406.0,DELHI
C1025264,119,2,2336.0,DELHI
C1025438,63,4,200.0,DELHI
C1025440,1,1,350.0,DELHI
C1025450,109,1,96.0,DELHI
C1025513,118,1,10.0,DELHI
C1025582,246,1,2000.0,DELHI
C1025644,1,1,443.0,DELHI
C1025649,1,1,38.0,DELHI
C1025729,155,1,1800.4,DELHI
C1025854,124,2,3600.0,DELHI
C1025873,276,1,480.0,DELHI
C1026027,62,3,2500.0,DELHI
C1026033,305,1,500.0,DELHI
C1026122,31,1,1798.0,DELHI
C1026125,31,1,650.0,DELHI
C1026219,32,2,2448.6,DELHI
C1026236,107,1,636.75,DELHI
C1026244,105,1,404.0,DELHI
C1026315,105,1,400.0,DELHI
C1026413,103,2,25000.0,DELHI
C1026421,123,1,240.0,DELHI
C1026463,117,2,435.0,DELHI
C1026613,31,2,2350.0,DELHI
C1026633,277,1,60.0,DELHI
C1026649,79,1,1295.0,DELHI
C1026651,104,1,189.0,DELHI
C1026751,110,1,50.0,DELHI
C1026811,115,1,6000.0,DELHI
C1026829,115,3,2502.0,DELHI
C1026886,124,3,500.0,DELHI
C1026957,83,2,291.92,DELHI
C1027040,116,2,1550.0,DELHI
C1027122,1,2,1000.0,DELHI
C1027149,337,1,250.0,DELHI
C1027161,155,1,1000.0,DELHI
C1027177,104,3,4935.4,DELHI
C1027280,155,2,1074.47,DELHI
C1027476,2,1,2980.0,DELHI
C1027528,155,1,1024.0,DELHI
C1027550,87,3,500.0,DELHI
C1027588,119,1,6138.0,DELHI
C1027624,184,1,200.0,DELHI
C1027630,2,5,1560.55,DELHI
C1027647,336,1,1410.0,DELHI
C1027686,83,1,806.0,DELHI
C1027757,88,2,119.0,DELHI
C1027912,110,1,360.0,DELHI
C1027923,74,1,1600.0,DELHI
C1027925,277,1,948.0,DELHI
C1027934,111,1,400.0,DELHI
C1028014,63,1,2568.0,DELHI
C1028089,50,3,24058.0,DELHI
C1028239,87,1,282.0,DELHI
C1028353,62,1,200.0,DELHI
C1028354,87,1,65.0,DELHI
C1028463,83,4,681.0,DELHI
C1028467,87,1,3038.0,DELHI
C1028489,106,1,304.0,DELHI
C1028568,88,2,235.0,DELHI
C1028612,62,2,4345.0,DELHI
C1028622,119,2,200.0,DELHI
C1028627,154,1,4270.0,DELHI
C1028630,63,1,999.0,DELHI
C1028633,2,1,1000.0,DELHI
C1028646,105,1,1007.0,DELHI
C1028655,75,1,151.0,DELHI
C1028668,277,1,180.0,DELHI
C1028674,154,1,745.0,DELHI
C1028711,87,1,90.0,DELHI
C1028818,118,1,1000.0,DELHI
C1028880,93,2,1900.0,DELHI
C1028887,2,1,1675.0,DELHI
C1028989,113,1,200.0,DELHI
C1029029,112,1,4617.0,DELHI
C1029046,2,1,203.0,DELHI
C1029081,103,1,1088.3,DELHI
C1029133,119,1,96.0,DELHI
C1029274,111,1,509.0,DELHI
C1029287,113,1,419.0,DELHI
C1029288,75,2,515.0,DELHI
C1029292,114,1,619.76,DELHI
C1029347,101,1,889.0,DELHI
C1029371,245,2,4558.0,DELHI
C1029429,155,1,2596.32,DELHI
C1029456,112,2,500.0,DELHI
C1029527,2,2,601.0,DELHI
C1029547,105,1,247.0,DELHI
C1029615,2,1,325.0,DELHI
C1029828,92,2,1141.0,DELHI
C1029859,119,1,300.0,DELHI
C1029924,104,1,1099.0,DELHI
C1029925,336,1,175.0,DELHI
C1029957,184,1,100.0,DELHI
C1030129,102,1,50.0,DELHI
C1030146,109,1,100.0,DELHI
C1030155,88,2,190.0,DELHI
C1030236,83,1,100.0,DELHI
C1030269,108,1,35.0,DELHI
C1030631,2,1,123.0,DELHI
C1030655,276,1,250.0,DELHI
C1030860,86,1,54.0,DELHI
C1030928,62,1,50.0,DELHI
C1031014,115,2,600.0,DELHI
C1031036,216,1,3900.0,DELHI
C1031082,245,1,144.0,DELHI
C1031089,336,1,297.5,DELHI
C1031244,305,1,410.0,DELHI
C1031322,155,1,350.0,DELHI
C1031354,123,1,50.0,DELHI
C1031420,2,1,1181.0,DELHI
C1031421,102,1,700.0,DELHI
C1031480,155,1,739.0,DELHI
C1031519,88,1,702.0,DELHI
C1031537,87,2,1318.08,DELHI
C1031554,76,1,1875.0,DELHI
C1031563,93,2,886.0,DELHI
C1031689,114,2,3201.0,DELHI
C1031819,109,3,700.0,DELHI
C1031884,336,2,8794.99,DELHI
C1031947,108,2,750.4,DELHI
C1031982,154,1,300.0,DELHI
C1032070,31,1,10693.0,DELHI
C1032121,75,1,2635.0,DELHI
C1032129,105,2,8400.0,DELHI
C1032184,185,1,305.0,DELHI
C1032262,110,2,800.0,DELHI
C1032276,104,1,203.0,DELHI
C1032346,118,1,2450.0,DELHI
C1032365,119,1,550.0,DELHI
C1032368,118,2,3740.0,DELHI
C1032490,62,2,7223.0,DELHI
C1032545,31,3,1590.0,DELHI
C1032569,75,2,465.0,DELHI
C1032582,306,1,334.99,DELHI
C1032623,117,2,1752.0,DELHI
C1032629,2,3,1714.0,DELHI
C1032658,336,1,606.9,DELHI
C1032660,104,2,1124.0,DELHI
C1032686,276,1,1696.0,DELHI
C1032747,185,1,34.0,DELHI
C1032750,124,1,160.0,DELHI
C1032817,76,1,278.0,DELHI
C1032837,102,1,482.0,DELHI
C1032851,117,2,2530.0,DELHI
C1032874,31,2,3890.02,DELHI
C1032879,76,1,7000.0,DELHI
C1032932,124,1,806.0,DELHI
C1032971,276,1,125.0,DELHI
C1032974,1,1,508.63,DELHI
C1033047,337,1,500.0,DELHI
C1033119,63,1,399.0,DELHI
C1033152,2,1,200.0,DELHI
C1033186,2,1,33609.0,DELHI
C1033188,102,2,500.0,DELHI
C1033241,123,2,850.0,DELHI
C1033313,63,1,1640.0,DELHI
C1033346,74,2,1770.0,DELHI
C1033350,123,1,3039.85,DELHI
C1033469,109,1,480.0,DELHI
C1033554,50,2,530.0,DELHI
C1033573,115,1,250.0,DELHI
C1033687,110,1,5000.0,DELHI
C1033733,1,3,1100.0,DELHI
