CustomerID,Recency,Frequency,Monetary,CustLocation
C1021618,109,2,7500.0,NEW DELHI
C1021627,63,2,378.0,NEW DELHI
C1021689,32,2,1799.0,NEW DELHI
C1021744,32,1,6233.73,NEW DELHI
C1021758,124,1,50.0,NEW DELHI
C1021779,184,1,590.0,NEW DELHI
C1021787,2,1,368.0,NEW DELHI
C1021961,337,1,110.0,NEW DELHI
C1022037,110,1,250.0,NEW DELHI
C1022038,119,2,500.0,NEW DELHI
C1022122,93,1,1466.94,NEW DELHI
C1022163,86,1,50.0,NEW DELHI
C1022225,32,3,1044.0,NEW DELHI
C1022225,32,3,1044.0,NEW DELHI
C1022248,215,1,512.0,NEW DELHI
C1022311,31,1,230.0,NEW DELHI
C1022418,184,1,1800.0,NEW DELHI
C1022469,105,2,1754.0,NEW DELHI
C1022478,110,1,4293.59,NEW DELHI
C1022516,105,1,100.0,NEW DELHI
C1022546,62,2,3370.0,NEW DELHI
C1022546,62,2,3370.0,NEW DELHI
C1022566,113,3,3000.0,NEW DELHI
C1022579,31,1,2153.0,NEW DELHI
C1022585,1,1,930.0,NEW DELHI
C1022588,118,4,12518.0,NEW DELHI
C1022588,118,4,12518.0,NEW DELHI
C1022625,102,1,500.0,NEW DELHI
C1022647,108,1,100.0,NEW DELHI
C1022651,117,1,2290.0,NEW DELHI
C1022669,115,2,931.0,NEW DELHI
C1022674,305,1,100.0,NEW DELHI
C1022675,107,3,1080.0,NEW DELHI
C1022716,117,1,1249.9,NEW DELHI
C1022741,108,1,1150.0,NEW DELHI
C1022852,306,1,1300.0,NEW DELHI
C1022861,62,4,34739.0,NEW DELHI
C1022884,108,1,184.0,NEW DELHI
C1022911,118,1,1258.0,NEW DELHI
C1022937,118,1,2421.0,NEW DELHI
C1022954,75,1,1850.57,NEW DELHI
C1022959,83,2,1677.0,NEW DELHI
C1022982,88,1,1000.0,NEW DELHI
C1023020,110,1,164.42,NEW DELHI
C1023027,63,1,242.0,NEW DELHI
