CustomerID,Recency,Frequency,Monetary,CustLocation
C1024622,111,2,3716.0,GURGAON
C1024664,32,1,260.0,GURGAON
C1024867,114,1,1485.0,GURGAON
C1024877,104,1,1499.0,GURGAON
C1024930,118,3,365.0,GURGAON
C1024950,185,1,395.0,GURGAON
C1025064,92,2,43.87,GURGAON
C1025089,92,1,1150.0,GURGAON
C1025114,115,1,49.0,GURGAON
C1025138,185,1,223.0,GURGAON
C1025182,113,2,1242.0,GURGAON
C1025186,185,1,320.0,GURGAON
C1025268,184,2,3796.0,GURGAON
C1025285,117,1,500.0,GURGAON
C1025526,92,1,1248.0,GURGAON
C1025569,63,1,544.18,GURGAON
C1025726,276,1,169.0,GURGAON
C1025731,119,1,100.0,GURGAON
C1025769,109,1,37.0,GURGAON
C1025784,124,1,60.0,GURGAON
C1025842,31,2,2000.0,GURGAON
C1025930,92,1,900.0,GURGAON
C1025936,93,2,2000.0,GURGAON
C1025950,87,2,900.0,GURGAON
C1026027,62,3,2500.0,GURGAON
C1026057,277,1,800.0,GURGAON
C1026359,87,1,2500.0,GURGAON
C1026416,108,2,5000.0,GURGAON
C1026486,154,1,200.0,GURGAON
C1026544,111,2,650.0,GURGAON
C1026556,62,2,39572.0,GURGAON
C1026565,62,1,100.0,GURGAON
C1026645,216,1,417.0,GURGAON
C1026652,119,1,30.0,GURGAON
C1026790,62,2,720.0,GURGAON
C1026834,185,1,1559.0,GURGAON
C1026861,124,1,2903.0,GURGAON
C1026947,105,1,48562.0,GURGAON
C1027131,107,1,598.0,GURGAON
C1027162,123,1,72.0,GURGAON
C1027273,83,2,3185.0,GURGAON
C1027342,31,2,240.0,GURGAON
C1027365,117,1,30.0,GURGAON
C1027389,2,3,466.5,GURGAON
C1027389,2,3,466.5,GURGAON
C1027416,123,2,300.0,GURGAON
C1027427,62,3,4819.0,GURGAON
C1027435,86,2,1855.0,GURGAON
C1027451,79,1,261.33,GURGAON
C1027524,102,1,110.0,GURGAON
C1027659,87,1,1860.0,GURGAON
C1027677,104,1,91.0,GURGAON
C1027784,276,1,7908.0,GURGAON
C1027791,116,2,2975.0,GURGAON
C1027812,108,2,872.0,GURGAON
C1027816,118,1,20.0,GURGAON
C1027874,336,1,220.0,GURGAON
C1027921,112,1,60.0,GURGAON
C1027937,155,1,2281.0,GURGAON
C1027975,124,1,500.0,GURGAON
C1028020,216,1,360.0,GURGAON
C1028059,118,1,60.0,GURGAON
C1028061,245,1,1764.0,GURGAON
C1028076,93,1,299.0,GURGAON
C1028091,74,2,2599.0,GURGAON
C1028178,62,1,243.0,GURGAON
C1028240,246,1,25.0,GURGAON
C1028254,114,1,130.0,GURGAON
C1028318,109,1,2050.0,GURGAON
C1028480,108,1,300.0,GURGAON
C1028568,88,2,235.0,GURGAON
C1028664,117,1,508.39,GURGAON
C1028712,154,1,50.0,GURGAON
C1028736,119,1,1000.0,GURGAON
C1028813,115,1,5500.0,GURGAON
C1028822,88,3,292.0,GURGAON
C1028857,93,1,2334.7,GURGAON
C1028915,87,2,810.0,GURGAON
C1028919,83,2,624.58,GURGAON
C1028966,83,1,4395.88,GURGAON
C1028977,31,1,1704.0,GURGAON
C1028986,2,2,499.0,GURGAON
C1029039,62,1,5898.0,GURGAON
C1029060,112,1,2981.29,GURGAON
C1029248,92,1,2370.25,GURGAON
C1029267,277,1,2593.65,GURGAON
C1029280,119,3,316.0,GURGAON
C1029323,184,1,50.0,GURGAON
C1029327,119,1,200.0,GURGAON
C1029329,277,1,1317.0,GURGAON
C1029363,154,1,2050.0,GURGAON
C1029369,105,2,468.0,GURGAON
C1029383,1,2,500.0,GURGAON
C1029416,123,1,200.0,GURGAON
C1029577,154,1,1000.0,GURGAON
C1029613,117,1,25.0,GURGAON
C1029648,2,2,30.0,GURGAON
C1029736,123,1,226.34,GURGAON
C1029782,62,1,735.0,GURGAON
C1029833,123,1,2964.0,GURGAON
C1029882,32,1,496.0,GURGAON
C1029884,63,2,5142.0,GURGAON
C1030082,2,2,4560.0,GURGAON
C1030162,79,2,417.0,GURGAON
C1030173,123,2,2056.92,GURGAON
C1030251,2,1,200.0,GURGAON
C1030288,62,1,240.0,GURGAON
C1030365,88,1,886.0,GURGAON
C1030413,154,1,300.0,GURGAON
C1030431,88,1,100.0,GURGAON
C1030456,92,3,237.38,GURGAON
C1030473,86,1,100.0,GURGAON
C1030481,108,3,300.0,GURGAON
C1030548,1,3,592.0,GURGAON
C1030626,216,1,711.13,GURGAON
C1030662,109,1,199.0,GURGAON
C1030691,107,1,1290.0,GURGAON
C1030715,62,1,5895.0,GURGAON
C1030736,110,1,1190.0,GURGAON
C1030744,305,1,412.0,GURGAON
C1030789,118,1,1106.12,GURGAON
C1030890,1,1,93.0,GURGAON
C1030911,62,1,30.0,GURGAON
C1030950,2,2,350.0,GURGAON
C1030958,92,2,100.0,GURGAON
C1030959,112,1,898.0,GURGAON
C1031056,185,1,2300.0,GURGAON
C1031171,305,1,120.0,GURGAON
C1031216,101,1,220.0,GURGAON
C1031344,63,1,3231.0,GURGAON
C1031462,112,1,55.0,GURGAON
C1031529,124,1,963.0,GURGAON
C1031543,117,1,2173.73,GURGAON
C1031569,155,1,30.0,GURGAON
C1031574,31,1,200.0,GURGAON
C1031584,32,1,3285.79,GURGAON
C1031723,88,2,1029.0,GURGAON
C1031745,276,1,860.0,GURGAON
C1031752,63,1,260.0,GURGAON
C1031788,215,1,165.0,GURGAON
C1031811,111,2,455.0,GURGAON
C1031867,109,1,450.0,GURGAON
C1031933,88,1,1899.52,GURGAON
C1031946,62,2,1266.0,GURGAON
C1031952,245,1,142.96,GURGAON
C1031972,102,2,1224.0,GURGAON
C1031981,246,1,1400.0,GURGAON
C1031992,79,2,14312.0,GURGAON
C1032247,31,1,998.0,GURGAON
C1032363,103,2,745.2,GURGAON
C1032382,104,1,120.0,GURGAON
C1032450,103,1,1575.0,GURGAON
C1032525,87,3,300.0,GURGAON
C1032525,87,3,300.0,GURGAON
C1032641,115,1,180.0,GURGAON
C1032771,277,1,355.0,GURGAON
C1032936,78,1,692.0,GURGAON
C1033013,154,1,699.0,GURGAON
C1033030,102,1,460.0,GURGAON
C1033085,118,1,503.0,GURGAON
C1033122,276,1,250.0,GURGAON
C1033221,103,2,381.0,GURGAON
C1033241,123,2,850.0,GURGAON
C1033250,1,1,482.41,GURGAON
C1033253,2,3,1780.0,GURGAON
C1033253,2,3,1780.0,GURGAON
C1033273,118,2,1590.22,GURGAON
C1033290,71,1,274.0,GURGAON
C1033463,83,2,1400.0,GURGAON
C1033538,108,3,7140.0,GURGAON
C1033539,112,1,19.0,GURGAON
C1033587,112,2,1000.0,GURGAON
C1033622,63,1,20.0,GURGAON
C1033660,112,1,1345.0,GURGAON
C1033667,63,2,624.0,GURGAON
C1033763,2,2,294.0,GURGAON
C1033829,93,1,3004.0,GURGAON
C1033876,76,2,9471.0,GURGAON
C1034053,104,1,1250.0,GURGAON
C1034077,1,3,685.0,GURGAON
C1034081,32,2,750.0,GURGAON
C1034089,114,2,1784.0,GURGAON
C1034175,31,1,250.0,GURGAON
C1034214,112,1,142.0,GURGAON
C1034257,115,1,199.0,GURGAON
C1034262,119,1,200.0,GURGAON
C1034330,111,2,1160.0,GURGAON
C1034349,86,1,107.0,GURGAON
C1034371,105,1,499.0,GURGAON
C1034415,101,1,2098.0,GURGAON
C1034428,2,2,21799.0,GURGAON
C1034428,2,2,21799.0,GURGAON
C1034488,118,1,596.0,GURGAON
C1034530,108,2,1055.0,GURGAON
C1034615,115,1,500.0,GURGAON
C1034623,276,1,1500.0,GURGAON
C1034654,112,1,326.0,GURGAON
C1034660,336,1,629.0,GURGAON
C1034714,108,2,1846.76,GURGAON
C1034722,336,1,1000.0,GURGAON
C1034815,50,1,1024.0,GURGAON
C1034841,155,1,200.0,GURGAON
C1034862,113,1,20.0,GURGAON
C1034868,245,1,1343.5,GURGAON
C1034911,246,1,17.0,GURGAON
C1034934,63,2,911.28,GURGAON
C1034937,31,4,6686.03,GURGAON
C1034947,32,2,1549.0,GURGAON
C1034959,246,2,1758.0,GURGAON
C1035019,63,1,863.82,GURGAON
C1035064,103,1,952.0,GURGAON
C1035232,86,2,1344.28,GURGAON
C1035261,92,2,378.0,GURGAON
C1035289,101,1,300.0,GURGAON
C1035337,123,1,150.0,GURGAON
C1035365,92,1,200.0,GURGAON
C1035368,102,2,1500.0,GURGAON
C1035373,62,2,260.0,GURGAON
C1035428,116,2,105.0,GURGAON
C1035448,103,1,436.0,GURGAON
C1035519,76,1,90.0,GURGAON
C1035555,124,1,1895.0,GURGAON
C1035570,105,2,1697.0,GURGAON
C1035621,75,2,1220.0,GURGAON
C1035664,104,1,200.0,GURGAON
C1035674,277,1,350.0,GURGAON
C1035758,112,1,46.0,GURGAON
C1035871,276,1,235.0,GURGAON
C1035914,245,1,900.0,GURGAON
C1035955,87,3,2073.0,GURGAON
C1035975,104,1,551.0,GURGAON
C1036031,245,1,500.0,GURGAON
C1036089,305,1,500.0,GURGAON
C1036122,32,2,2075.0,GURGAON
C1036128,155,2,1000.0,GURGAON
C1036162,154,1,1308.0,GURGAON
C1036230,245,1,375.0,GURGAON
C1036233,112,1,160.0,GURGAON
C1036241,93,3,9014.0,GURGAON
C1036255,103,1,283.0,GURGAON
C1036368,88,2,150.0,GURGAON
C1036468,102,2,403.0,GURGAON
C1036611,93,2,3898.0,GURGAON
C1036662,75,1,300.0,GURGAON
