CustomerID,Recency,Frequency,Monetary,CustLocation
C3529755,245,1,940.0,MUMBAI
C3529769,112,2,15680.0,MUMBAI
C3529780,277,1,3280.0,MUMBAI
C3529879,111,1,1347.52,MUMBAI
C3529884,87,1,1500.0,MUMBAI
C3529911,155,1,1428.0,MUMBAI
C3529984,104,1,1557.63,MUMBAI
C3530032,216,1,96.0,MUMBAI
C3530131,78,2,11300.0,MUMBAI
C3530133,75,3,1512.62,MUMBAI
C3530133,75,3,1512.62,MUMBAI
C3530138,109,2,175.0,MUMBAI
C3530243,50,1,10396.0,MUMBAI
C3530423,124,1,7084.0,MUMBAI
C3530513,63,2,104.0,MUMBAI
C3530513,63,2,104.0,MUMBAI
C3530521,118,2,2041.0,MUMBAI
C3530537,116,1,3667.24,MUMBAI
C3530581,92,2,2074.0,MUMBAI
C3530638,124,1,135.0,MUMBAI
C3530640,154,1,300.0,MUMBAI
C3530689,154,1,1552.9,MUMBAI
C3530738,216,1,700.0,MUMBAI
C3530787,74,2,200.0,MUMBAI
C3530788,110,2,1804.0,MUMBAI
C3530815,62,2,275.0,MUMBAI
C3530844,63,2,2900.0,MUMBAI
C3530857,216,1,1160.0,MUMBAI
C3530913,105,1,1000.0,MUMBAI
C3530937,62,1,6545.0,MUMBAI
C3530955,107,2,392.0,MUMBAI
C3530960,123,1,24000.0,MUMBAI
C3530963,216,1,487.0,MUMBAI
C3530986,107,1,2000.0,MUMBAI
C3531025,83,2,120.0,MUMBAI
C3531030,117,1,199.0,MUMBAI
C3531031,105,2,140.0,MUMBAI
C3531034,154,1,484.0,MUMBAI
C3531040,113,1,190.0,MUMBAI
C3531043,184,1,120.0,MUMBAI
C3531077,108,2,1341.87,MUMBAI
C3531182,114,2,379.0,MUMBAI
C3531234,105,1,390.0,MUMBAI
C3531253,31,1,50.0,MUMBAI
C3531279,107,2,348.0,MUMBAI
C3531329,1,1,50.0,MUMBAI
C3531351,155,1,635.0,MUMBAI
C3531354,215,1,1000.0,MUMBAI
C3531423,92,1,731.0,MUMBAI
C3531451,276,1,1.99,MUMBAI
C3531479,63,2,1000.0,MUMBAI
C3531512,277,1,1495.0,MUMBAI
C3531538,88,1,220.0,MUMBAI
C3531628,113,1,300.0,MUMBAI
C3531681,88,1,1378.0,MUMBAI
C3531716,184,1,440.0,MUMBAI
C3531785,1,2,413.0,MUMBAI
C3531829,79,2,13280.0,MUMBAI
C3531851,1,2,1292.0,MUMBAI
C3531870,31,2,570.0,MUMBAI
C3532039,31,2,1952.0,MUMBAI
C3532043,103,1,690.0,MUMBAI
C3532059,215,1,900.0,MUMBAI
C3532061,277,1,1070.0,MUMBAI
C3532081,63,3,975.0,MUMBAI
C3532088,87,2,927.0,MUMBAI
C3532132,112,2,399.0,MUMBAI
C3532148,31,4,30000.0,MUMBAI
C3532167,109,1,60.0,MUMBAI
C3532180,92,1,160.0,MUMBAI
C3532212,2,2,2490.02,MUMBAI
C3532244,123,1,2063.13,MUMBAI
C3532256,306,1,200.0,MUMBAI
C3532327,111,3,4520.0,MUMBAI
C3532330,31,2,500.0,MUMBAI
C3532334,103,1,418.5,MUMBAI
C3532345,155,1,1120.0,MUMBAI
C3532436,155,1,577.68,MUMBAI
C3532438,88,1,1050.0,MUMBAI
C3532475,124,1,50.0,MUMBAI
C3532483,102,1,1180.0,MUMBAI
C3532547,118,2,1560.0,MUMBAI
C3532566,105,1,600.0,MUMBAI
C3532636,154,2,1930.0,MUMBAI
C3532638,124,2,1360.0,MUMBAI
C3532735,117,2,5000.0,MUMBAI
C3532743,76,3,2500.0,MUMBAI
C3532750,115,2,1090.0,MUMBAI
C3532752,185,1,701.0,MUMBAI
C3532755,113,1,200.0,MUMBAI
C3532786,105,2,50.0,MUMBAI
C3532830,116,1,815.0,MUMBAI
C3532838,123,2,2458.0,MUMBAI
C3532854,114,1,70.0,MUMBAI
C3532860,111,1,3600.0,MUMBAI
C3532867,123,1,774.0,MUMBAI
C3533149,124,2,2314.0,MUMBAI
C3533231,31,2,575.0,MUMBAI
C3533260,115,1,489.6,MUMBAI
C3533277,185,2,3280.0,MUMBAI
C3533287,31,2,13417.0,MUMBAI
C3533324,2,2,1715.0,MUMBAI
C3533378,32,2,300.0,MUMBAI
C3533412,2,1,1957.0,MUMBAI
C3533435,104,2,3358.0,MUMBAI
C3533485,106,1,129.93,MUMBAI
C3533517,119,1,30.0,MUMBAI
C3533557,113,1,214.69,MUMBAI
C3533560,107,1,17.0,MUMBAI
C3533570,93,1,750.0,MUMBAI
C3533581,102,1,400.0,MUMBAI
C3533589,88,1,481.0,MUMBAI
C3533670,119,1,51.21,MUMBAI
C3533673,305,1,150.0,MUMBAI
C3533679,108,1,1400.0,MUMBAI
C3533721,215,1,2203.0,MUMBAI
C3533761,101,3,2618.0,MUMBAI
C3533843,63,1,155.0,MUMBAI
C3533846,111,2,1655.0,MUMBAI
C3533938,123,1,995.0,MUMBAI
C3534054,32,1,750.43,MUMBAI
C3534075,216,1,200.0,MUMBAI
C3534141,92,3,5498.0,MUMBAI
C3534142,88,1,883.06,MUMBAI
C3534247,277,1,7311.0,MUMBAI
C3534248,155,1,549.0,MUMBAI
C3534261,184,1,147.0,MUMBAI
C3534263,104,2,2710.65,MUMBAI
C3534287,111,2,1000.0,MUMBAI
C3534373,108,1,227.0,MUMBAI
C3534386,88,1,300.0,MUMBAI
C3534392,216,1,1015.0,MUMBAI
C3534421,76,1,460.0,MUMBAI
C3534459,88,2,6480.0,MUMBAI
C3534463,32,2,13000.0,MUMBAI
C3534468,123,1,1900.0,MUMBAI
C3534512,93,1,200.0,MUMBAI
C3534514,63,1,101.42,MUMBAI
C3534517,109,2,676.0,MUMBAI
C3534534,118,1,1570.0,MUMBAI
C3534555,111,2,2631.0,MUMBAI
C3534557,115,1,200.0,MUMBAI
C3534590,63,1,1635.0,MUMBAI
C3534622,116,1,345.0,MUMBAI
C3534624,124,1,590.0,MUMBAI
C3534674,101,2,1644.38,MUMBAI
C3534717,1,2,142.0,MUMBAI
C3534748,110,2,704.0,MUMBAI
C3534754,93,2,3123.0,MUMBAI
C3534778,106,3,2326.87,MUMBAI
C3534825,103,2,799.0,MUMBAI
C3534835,93,2,690.0,MUMBAI
C3534877,123,1,358.8,MUMBAI
C3534885,107,2,689.0,MUMBAI
C3534889,2,2,5246.0,MUMBAI
C3534915,111,3,2115.0,MUMBAI
C3534917,124,1,1695.0,MUMBAI
C3534922,76,1,1035.0,MUMBAI
C3534948,86,2,50.0,MUMBAI
C3534952,116,1,685.0,MUMBAI
C3535026,119,1,750.0,MUMBAI
C3535079,114,1,273.0,MUMBAI
C3535131,216,1,2000.0,MUMBAI
C3535133,76,1,683.0,MUMBAI
C3535212,305,1,500.0,MUMBAI
C3535227,118,1,470.0,MUMBAI
C3535256,103,1,20.0,MUMBAI
C3535257,62,1,200.0,MUMBAI
C3535354,155,1,301.0,MUMBAI
C3535370,88,1,1000.0,MUMBAI
C3535376,83,1,2600.0,MUMBAI
C3535426,117,1,1100.0,MUMBAI
C3535463,108,2,405.52,MUMBAI
C3535466,108,2,1265.0,MUMBAI
C3535525,246,1,300.0,MUMBAI
C3535570,31,1,871.0,MUMBAI
C3535622,104,2,3624.0,MUMBAI
C3535623,106,1,3500.0,MUMBAI
C3535727,306,1,7610.0,MUMBAI
C3535789,104,4,1000.0,MUMBAI
C3535848,114,1,227.0,MUMBAI
C3535858,103,1,330.0,MUMBAI
C3535867,92,1,50.0,MUMBAI
C3535881,117,1,207.77,MUMBAI
C3535990,76,1,3195.0,MUMBAI
C3536091,124,4,4060.0,MUMBAI
C3536170,79,2,146.0,MUMBAI
C3536220,87,2,266.0,MUMBAI
C3536241,32,1,4620.0,MUMBAI
C3536242,75,1,781.0,MUMBAI
C3536326,155,1,1370.0,MUMBAI
C3536342,103,1,104.54,MUMBAI
C3536385,115,1,120.0,MUMBAI
C3536391,86,2,190.66,MUMBAI
C3536441,87,1,1535.0,MUMBAI
C3536477,106,1,700.0,MUMBAI
C3536521,113,1,1134.0,MUMBAI
C3536544,50,2,260.0,MUMBAI
C3536558,107,1,68.59,MUMBAI
C3536691,104,1,280.0,MUMBAI
C3536716,184,1,1301.0,MUMBAI
C3536717,102,2,160.0,MUMBAI
C3536723,87,2,9246.0,MUMBAI
C3536726,154,1,240.0,MUMBAI
C3536727,62,1,1699.0,MUMBAI
C3536752,107,1,340.0,MUMBAI
C3536778,93,1,705.0,MUMBAI
C3536864,246,1,344.0,MUMBAI
C3536874,185,1,611.0,MUMBAI
C3536879,88,3,1803.0,MUMBAI
C3536920,107,1,907.0,MUMBAI
C3536933,104,2,6960.81,MUMBAI
C3536992,306,1,2364.0,MUMBAI
C3537079,155,1,1370.0,MUMBAI
C3537160,155,1,939.6,MUMBAI
C3537227,62,1,220.0,MUMBAI
C3537232,62,1,440.0,MUMBAI
C3537257,110,2,500.0,MUMBAI
C3537264,216,1,5390.1,MUMBAI
C3537290,79,1,240.0,MUMBAI
C3537387,76,1,1078.0,MUMBAI
C3537442,62,1,699.02,MUMBAI
C3537450,185,1,944.0,MUMBAI
C3537483,114,2,474.0,MUMBAI
C3537532,76,1,5611.0,MUMBAI
C3537552,92,2,699.0,MUMBAI
C3537555,50,1,221.75,MUMBAI
C3537562,116,3,1761.0,MUMBAI
C3537562,116,3,1761.0,MUMBAI
C3537573,109,1,200.0,MUMBAI
C3537646,114,2,10866.0,MUMBAI
C3537656,118,1,375.0,MUMBAI
C3537660,108,1,1523.0,MUMBAI
C3537663,83,1,312.0,MUMBAI
C3537677,79,2,1278.0,MUMBAI
C3537682,116,1,1000.0,MUMBAI
C3537741,123,2,1810.0,MUMBAI
C3537831,88,2,37398.0,MUMBAI
C3537843,155,1,392.0,MUMBAI
C3537852,114,1,423.64,MUMBAI
C3537951,79,2,2725.0,MUMBAI
C3537957,32,1,1981.0,MUMBAI
C3537974,119,1,237.0,MUMBAI
C3537976,185,1,423.0,MUMBAI
C3538086,185,2,2390.0,MUMBAI
C3538182,246,1,1000.0,MUMBAI
C3538218,101,2,1500.0,MUMBAI
C3538228,277,1,532.0,MUMBAI
C3538261,109,1,288.0,MUMBAI
C3538280,105,1,1086.0,MUMBAI
C3538319,113,1,1000.0,MUMBAI
C3538333,116,1,50.0,MUMBAI
C3538334,75,1,557.0,MUMBAI
C3538359,62,1,768.0,MUMBAI
C3538456,92,1,1842.0,MUMBAI
C3538471,109,1,500.0,MUMBAI
C3538487,184,2,8660.0,MUMBAI
C3538530,63,1,1849.36,MUMBAI
C3538563,79,2,523.92,MUMBAI
C3538724,76,2,5041.0,MUMBAI
C3538736,117,1,545.0,MUMBAI
C3538758,111,1,540.0,MUMBAI
C3538762,276,1,320.0,MUMBAI
C3538773,111,2,4400.0,MUMBAI
C3538784,118,1,2156.0,MUMBAI
C3538785,101,2,3351.0,MUMBAI
C3538872,86,2,1500.0,MUMBAI
C3538935,118,1,1851.0,MUMBAI
C3538937,111,1,2056.0,MUMBAI
C3538944,31,1,500.0,MUMBAI
C3538949,32,2,696.0,MUMBAI
C3539075,83,1,2445.89,MUMBAI
C3539078,116,1,320.0,MUMBAI
C3539130,1,2,50.0,MUMBAI
C3539134,63,2,500.0,MUMBAI
C3539146,92,2,220.0,MUMBAI
C3539152,306,1,296.0,MUMBAI
C3539168,31,1,599.0,MUMBAI
C3539176,306,1,1950.0,MUMBAI
C3539183,93,2,2000.0,MUMBAI
C3539284,110,1,170.0,MUMBAI
C3539518,1,1,943.0,MUMBAI
C3539527,119,2,4038.0,MUMBAI
C3539548,216,1,20.0,MUMBAI
C3539641,32,1,400.0,MUMBAI
C3539648,87,2,3022.04,MUMBAI
C3539677,63,1,230.0,MUMBAI
C3539690,104,2,935.0,MUMBAI
C3539738,112,1,999.0,MUMBAI
C3539767,215,1,361.0,MUMBAI
C3539774,119,2,995.0,MUMBAI
C3539837,105,2,200.0,MUMBAI
C3539854,106,2,2059.0,MUMBAI
C3539936,101,1,224.0,MUMBAI
C3539966,185,2,200.0,MUMBAI
C3540012,119,1,50.0,MUMBAI
C3540020,105,1,137.0,MUMBAI
C3540034,105,1,640.0,MUMBAI
C3540050,63,2,3540.0,MUMBAI
C3540052,106,1,2072.22,MUMBAI
C3540084,155,1,1279.0,MUMBAI
C3540092,2,3,9830.0,MUMBAI
C3540138,216,1,2380.0,MUMBAI
C3540145,63,1,308.0,MUMBAI
C3540163,92,1,307.0,MUMBAI
C3540183,305,1,1156.0,MUMBAI
C3540217,31,1,3290.5,MUMBAI
C3540256,111,2,1650.0,MUMBAI
C3540268,50,1,800.0,MUMBAI
C3540331,2,2,2580.0,MUMBAI
C3540345,108,1,2111.99,MUMBAI
C3540349,115,1,1015.0,MUMBAI
C3540373,86,2,195.0,MUMBAI
C3540378,106,1,3000.0,MUMBAI
C3540448,1,3,12924.0,MUMBAI
C3540458,277,1,306.0,MUMBAI
C3540524,107,2,9066.0,MUMBAI
C3540526,216,2,100.0,MUMBAI
C3540553,79,2,179.0,MUMBAI
C3540582,123,2,1914.35,MUMBAI
C3540585,276,1,1799.0,MUMBAI
C3540621,109,1,60.0,MUMBAI
C3540681,112,1,5063.0,MUMBAI
C3540765,111,1,199.0,MUMBAI
C3540773,215,1,844.8,MUMBAI
C3540789,112,1,2550.0,MUMBAI
C3540790,111,1,199.0,MUMBAI
C3540834,93,2,1090.0,MUMBAI
C3540853,2,4,3476.0,MUMBAI
C3540875,63,1,121.5,MUMBAI
C3540876,2,2,300.0,MUMBAI
C3540915,118,2,1331.0,MUMBAI
C3540916,31,1,1509.0,MUMBAI
C3540921,336,1,6563.0,MUMBAI
C3540936,63,3,5290.0,MUMBAI
C3540957,2,1,370.0,MUMBAI
C3540959,305,1,37000.0,MUMBAI
C3541019,118,1,18200.0,MUMBAI
C3541020,185,1,380.0,MUMBAI
C3541056,88,2,2490.0,MUMBAI
C3541144,112,1,3049.0,MUMBAI
C3541162,31,1,130.0,MUMBAI
C3541256,246,1,342.92,MUMBAI
C3541354,109,2,990.0,MUMBAI
C3541392,31,1,100.0,MUMBAI
C3541436,31,1,2691.0,MUMBAI
C3541444,1,2,1455.5,MUMBAI
C3541447,62,1,772.0,MUMBAI
C3541449,87,1,400.0,MUMBAI
C3541464,108,1,660.0,MUMBAI
C3541490,87,1,2584.0,MUMBAI
C3541523,118,1,1505.0,MUMBAI
C3541551,154,1,27999.0,MUMBAI
C3541555,62,4,442.0,MUMBAI
C3541557,154,1,1652.0,MUMBAI
C3541640,110,1,805.09,MUMBAI
C3541668,118,1,2800.0,MUMBAI
C3541675,1,2,1500.0,MUMBAI
C3541675,1,2,1500.0,MUMBAI
C3541678,75,1,10900.0,MUMBAI
C3541685,112,1,6450.0,MUMBAI
C3541727,123,2,1000.0,MUMBAI
C3541745,1,2,795.0,MUMBAI
C3541779,101,1,50.0,MUMBAI
C3541816,336,1,2037.0,MUMBAI
C3541877,337,1,120.0,MUMBAI
C3541911,104,1,313.0,MUMBAI
C3541941,88,2,6363.58,MUMBAI
C3541963,32,1,200.0,MUMBAI
C3542031,62,2,1048.0,MUMBAI
C3542052,119,2,1000.0,MUMBAI
C3542113,113,1,10.0,MUMBAI
C3542138,110,1,165.0,MUMBAI
C3542143,32,2,628.0,MUMBAI
C3542143,32,2,628.0,MUMBAI
C3542145,117,1,852.0,MUMBAI
C3542154,117,1,367.0,MUMBAI
C3542168,104,1,269.6,MUMBAI
C3542182,63,2,1827.0,MUMBAI
C3542212,93,1,674.0,MUMBAI
C3542236,124,1,79.49,MUMBAI
C3542239,110,1,210.0,MUMBAI
C3542259,74,2,3737.5,MUMBAI
C3542262,107,1,475.0,MUMBAI
C3542288,101,1,470.0,MUMBAI
C3542357,155,1,3577.0,MUMBAI
C3542375,305,1,250.0,MUMBAI
C3542380,105,1,907.0,MUMBAI
C3542417,117,1,277.0,MUMBAI
C3542430,184,1,800.0,MUMBAI
C3542444,114,1,599.0,MUMBAI
C3542453,32,1,543.0,MUMBAI
C3542544,277,1,1500.0,MUMBAI
C3542559,109,1,3903.03,MUMBAI
C3542574,116,2,655.2,MUMBAI
C3542622,78,1,351.0,MUMBAI
C3542628,114,1,140.0,MUMBAI
C3542651,31,2,799.0,MUMBAI
C3542655,117,1,720.4,MUMBAI
C3542681,79,1,500.0,MUMBAI
C3542692,31,1,3095.0,MUMBAI
C3542812,101,2,1532.0,MUMBAI
C3542822,245,1,50.0,MUMBAI
C3542834,114,1,389.0,MUMBAI
C3542916,108,1,1404.0,MUMBAI
C3542984,2,1,350.0,MUMBAI
C3542987,119,1,8060.0,MUMBAI
C3543125,111,1,1374.0,MUMBAI
C3543450,106,2,1383.0,MUMBAI
C3544035,116,1,1267.0,MUMBAI
C3544165,92,1,7830.0,MUMBAI
C3544437,185,1,400.14,MUMBAI
C3544668,277,1,759.52,MUMBAI
C3544830,107,1,2303.0,MUMBAI
C3545232,92,1,1650.0,MUMBAI
C3545287,185,1,2011.8,MUMBAI
C3545828,92,1,1275.0,MUMBAI
C3545839,31,1,615.0,MUMBAI
C3546033,88,1,148.2,MUMBAI
C3546960,337,1,705.0,MUMBAI
C3547053,114,1,115.0,MUMBAI
C3547144,93,1,900.0,MUMBAI
C3547161,71,1,811.87,MUMBAI
C3548132,118,1,1954.6,MUMBAI
C3548148,87,1,589.0,MUMBAI
C3548178,245,1,514.0,MUMBAI
C3548222,110,1,1000.0,MUMBAI
C3548827,117,1,320.0,MUMBAI
C3548973,336,1,2499.97,MUMBAI
C3549117,185,1,240.0,MUMBAI
C3549430,104,1,2850.0,MUMBAI
C3549626,155,1,2387.0,MUMBAI
C3549771,184,1,270.0,MUMBAI
C3550165,123,1,220.0,MUMBAI
C3550547,118,1,2000.0,MUMBAI
C3550952,306,1,2500.0,MUMBAI
C3551243,107,1,869.5,MUMBAI
C3551329,306,1,500.0,MUMBAI
C3551362,32,1,5180.0,MUMBAI
C3551549,215,1,7762.0,MUMBAI
C3551953,118,1,150.0,MUMBAI
C3552188,115,1,1060.0,MUMBAI
C3552675,102,1,1492.0,MUMBAI
C3553036,114,1,349.0,MUMBAI
C3553312,277,1,43045.0,MUMBAI
C3553550,104,1,850.0,MUMBAI
C3554091,246,1,1173.0,MUMBAI
C3554113,102,1,150.0,MUMBAI
C3554846,117,1,320.0,MUMBAI
C3555421,154,1,30.0,MUMBAI
C3555947,119,2,1373.94,MUMBAI
C3555947,119,2,1373.94,MUMBAI
C3556174,111,1,1.0,MUMBAI
C3556349,119,1,220.0,MUMBAI
C3556566,155,1,880.0,MUMBAI
C3556970,245,1,4053.0,MUMBAI
C3557087,1,1,645.0,MUMBAI
C3557634,245,1,376.71,MUMBAI
C3557881,31,1,10625.0,MUMBAI
C3557887,83,1,699.0,MUMBAI
C3557913,155,1,207.0,MUMBAI
C3557922,246,1,2497.0,MUMBAI
C3557949,112,1,599.0,MUMBAI
C3557960,62,1,220.0,MUMBAI
C3559569,117,1,440.0,MUMBAI
C3560026,32,1,150.0,MUMBAI
C3560032,305,1,25.0,MUMBAI
C3561339,115,1,2350.0,MUMBAI
C3561892,216,1,1240.0,MUMBAI
C3562522,118,1,264.6,MUMBAI
C3562524,277,1,4428.0,MUMBAI
C3562953,337,1,540.0,MUMBAI
C3563089,184,1,650.0,MUMBAI
C3563365,305,1,625.0,MUMBAI
C3563946,119,1,943.0,MUMBAI
C3564224,215,1,25000.0,MUMBAI
C3564229,1,1,500.95,MUMBAI
C3564517,115,1,1857.0,MUMBAI
C3564892,124,1,455.0,MUMBAI
C3565168,118,1,952.2,MUMBAI
C3566187,92,1,268.0,MUMBAI
C3566280,78,1,119.0,MUMBAI
C3566347,117,1,2204.0,MUMBAI
C3566917,74,1,285.0,MUMBAI
C3566925,123,1,552.44,MUMBAI
C3566981,113,1,4000.0,MUMBAI
C3567152,83,1,1132.0,MUMBAI
C3567438,88,1,710.0,MUMBAI
C3568284,123,1,1337.0,MUMBAI
C3568527,62,1,187.83,MUMBAI
C3568668,277,1,1345.01,MUMBAI
C3569155,336,1,149.0,MUMBAI
C3569460,32,1,113.37,MUMBAI
C3569874,113,1,1200.0,MUMBAI
C3570252,118,1,840.0,MUMBAI
C3571711,112,1,1249.42,MUMBAI
C3572446,113,1,346.0,MUMBAI
C3573271,102,1,130.0,MUMBAI
C3573273,87,1,70.0,MUMBAI
C3573357,305,1,205.0,MUMBAI
C3574166,276,1,154.0,MUMBAI
C3574673,63,1,1576.9,MUMBAI
C3574868,108,1,267.6,MUMBAI
C3575067,305,1,26.0,MUMBAI
C3575137,105,1,2005.0,MUMBAI
C3576274,75,1,335.0,MUMBAI
C3576441,155,1,219.0,MUMBAI
C3577053,119,1,30.0,MUMBAI
C3577130,185,1,30.0,MUMBAI
C3577135,276,1,400.0,MUMBAI
C3578121,32,1,1290.0,MUMBAI
C3578185,276,1,275.0,MUMBAI
C3579218,113,1,5900.0,MUMBAI
C3580869,106,1,500.0,MUMBAI
C3581320,88,1,420.0,MUMBAI
C3581355,245,1,248.0,MUMBAI
C3581475,62,1,1194.0,MUMBAI
C3581542,277,1,160.22,MUMBAI
C3581592,336,1,244.29,MUMBAI
C3582180,336,1,300.0,MUMBAI
C3582451,93,1,1379.0,MUMBAI
C3582570,113,1,24.0,MUMBAI
C3582725,113,1,375.0,MUMBAI
C3582778,108,1,667.0,MUMBAI
C3583912,106,1,2074.8,MUMBAI
C3584338,86,1,361.0,MUMBAI
C3584863,83,1,1.0,MUMBAI
C3585281,155,1,1340.0,MUMBAI
C3585629,113,1,144.0,MUMBAI
C3585676,115,1,310.0,MUMBAI
C3585836,105,1,404.0,MUMBAI
C3585983,184,1,26.0,MUMBAI
C3586214,32,1,5655.0,MUMBAI
C3586234,305,1,40.0,MUMBAI
C3586677,155,1,1449.0,MUMBAI
C3586811,62,1,4499.0,MUMBAI
C3587019,246,1,375.0,MUMBAI
C3588149,102,1,50.0,MUMBAI
C3588289,276,1,500.0,MUMBAI
C3588865,92,1,330.0,MUMBAI
C3589939,111,1,114.2,MUMBAI
C3590284,31,1,499.0,MUMBAI
C3590511,305,1,8592.0,MUMBAI
C3590719,118,1,40000.0,MUMBAI
C3591166,79,2,5271.15,MUMBAI
C3592135,305,1,200.0,MUMBAI
C3592242,112,1,80.0,MUMBAI
C3592692,31,1,817.0,MUMBAI
C3592751,108,1,1000.0,MUMBAI
C3592791,277,1,150.0,MUMBAI
C3593123,75,1,475.24,MUMBAI
C3593181,93,1,1999.0,MUMBAI
C3593875,337,1,1340.0,MUMBAI
C3593925,31,1,715.0,MUMBAI
C3593981,111,1,248.0,MUMBAI
C3594458,103,1,220.0,MUMBAI
C3594757,185,1,240.0,MUMBAI
C3594786,245,1,165.0,MUMBAI
C3595617,106,1,158.29,MUMBAI
C3595647,118,1,598.0,MUMBAI
C3595760,306,1,53.0,MUMBAI
C3595811,93,1,1374.0,MUMBAI
C3595866,215,1,550.0,MUMBAI
C3596461,103,1,402.0,MUMBAI
C3596636,87,1,198.0,MUMBAI
C3596857,86,1,1000.0,MUMBAI
C3596918,245,1,25000.0,MUMBAI
C3596991,245,1,170.0,MUMBAI
C3599146,336,1,50.0,MUMBAI
C3599182,74,1,810.0,MUMBAI
C3599655,105,1,1551.0,MUMBAI
C3610012,32,2,824.3,MUMBAI
C3610017,107,1,1120.0,MUMBAI
C3610020,62,2,190000.0,MUMBAI
C3610021,119,1,100.0,MUMBAI
C3610026,63,1,50.0,MUMBAI
C3610060,104,1,3400.0,MUMBAI
C3610082,117,1,30.0,MUMBAI
C3610132,109,2,680.0,MUMBAI
C3610132,109,2,680.0,MUMBAI
C3610186,117,1,605.01,MUMBAI
C3610191,185,1,1990.0,MUMBAI
C3610222,86,3,531.24,MUMBAI
C3610292,87,1,226.0,MUMBAI
C3610322,92,2,689.0,MUMBAI
C3610348,31,2,1867.0,MUMBAI
C3610415,113,2,2240.0,MUMBAI
C3610451,337,1,417.0,MUMBAI
C3610463,106,2,350.0,MUMBAI
C3610513,31,2,1512.75,MUMBAI
C3610550,2,2,2200.0,MUMBAI
C3610552,93,1,410.0,MUMBAI
C3610566,112,2,2783.53,MUMBAI
C3610583,1,4,900.5,MUMBAI
C3610590,1,1,243.48,MUMBAI
C3610613,245,3,1416.0,MUMBAI
C3610616,111,1,1900.0,MUMBAI
C3610619,111,3,3668.0,MUMBAI
C3610619,111,3,3668.0,MUMBAI
C3610629,74,2,1450.0,MUMBAI
C3610671,155,2,2549.41,MUMBAI
C3610711,88,1,860.0,MUMBAI
C3610790,74,1,250.0,MUMBAI
C3610822,154,2,973.0,MUMBAI
C3610825,306,1,400.0,MUMBAI
C3610834,104,1,490.0,MUMBAI
C3610843,86,1,200.0,MUMBAI
C3610866,110,1,300.0,MUMBAI
C3610877,87,1,2144.0,MUMBAI
C3610890,1,2,1000.0,MUMBAI
C3610913,113,1,50.0,MUMBAI
C3610959,155,2,525.0,MUMBAI
C3610968,63,2,685.0,MUMBAI
C3611048,116,1,100.0,MUMBAI
C3611070,83,1,580.0,MUMBAI
C3611079,86,2,2040.0,MUMBAI
C3611146,108,1,20.0,MUMBAI
C3611216,1,3,1680.4,MUMBAI
C3611277,103,2,70000.0,MUMBAI
C3611351,2,2,2000.0,MUMBAI
C3611415,184,1,246.0,MUMBAI
C3611420,336,1,800.0,MUMBAI
C3611443,215,2,1810.0,MUMBAI
C3611536,337,1,558.0,MUMBAI
C3611555,75,3,440.0,MUMBAI
C3611575,83,2,699.0,MUMBAI
C3611575,83,2,699.0,MUMBAI
C3611639,88,1,229.89,MUMBAI
C3611785,110,2,1870.0,MUMBAI
C3611937,62,1,566.0,MUMBAI
C3611954,1,2,200.0,MUMBAI
C3611986,246,1,1968.0,MUMBAI
C3611988,277,1,317.0,MUMBAI
C3612022,117,1,120.0,MUMBAI
C3612055,86,1,220.0,MUMBAI
C3612062,63,2,869.0,MUMBAI
C3612064,63,2,510.0,MUMBAI
C3612065,88,2,708.0,MUMBAI
C3612080,76,1,2885.0,MUMBAI
C3612081,114,1,50.0,MUMBAI
C3612165,115,1,296.0,MUMBAI
C3612166,32,2,250.0,MUMBAI
C3612170,108,1,710.0,MUMBAI
C3612326,74,2,322.0,MUMBAI
C3612337,88,2,50.0,MUMBAI
C3612377,246,1,250.0,MUMBAI
C3612383,63,2,300.0,MUMBAI
C3612416,118,2,10396.0,MUMBAI
C3612484,215,1,33.0,MUMBAI
C3612488,185,1,945.0,MUMBAI
C3612514,106,2,8499.0,MUMBAI
C3612620,246,1,2870.27,MUMBAI
C3612625,110,1,124.0,MUMBAI
C3612660,119,1,449.48,MUMBAI
C3612716,87,1,2400.0,MUMBAI
C3612730,185,1,570.0,MUMBAI
C3612737,102,1,475.0,MUMBAI
C3612791,78,1,975.04,MUMBAI
C3612863,118,1,375.0,MUMBAI
C3612917,63,1,990.0,MUMBAI
C3612931,306,1,436.0,MUMBAI
C3613037,277,1,100.0,MUMBAI
C3613089,107,2,1268.0,MUMBAI
C3613127,75,2,2532.85,MUMBAI
C3613135,2,1,586.0,MUMBAI
C3613137,62,1,100.0,MUMBAI
C3613140,107,1,9.21,MUMBAI
C3613146,75,2,1111.0,MUMBAI
C3613146,75,2,1111.0,MUMBAI
C3613151,93,1,499.0,MUMBAI
C3613175,306,1,100.0,MUMBAI
C3613176,31,2,150.0,MUMBAI
C3613187,106,1,2927.64,MUMBAI
C3613226,277,1,280.0,MUMBAI
C3613276,2,1,1364.0,MUMBAI
C3613283,88,2,1990.0,MUMBAI
C3613292,93,1,400.0,MUMBAI
C3613411,119,4,2205.0,MUMBAI
C3613412,102,2,1799.0,MUMBAI
C3613445,108,1,1795.0,MUMBAI
C3613450,104,3,1399.0,MUMBAI
C3613453,106,2,1295.0,MUMBAI
C3613472,109,1,500.0,MUMBAI
C3613488,83,2,1350.0,MUMBAI
